invoice_id,date,time,city,product,category,quantity,unit_price,cogs,vat,total,payment_method,gender,customer_type
M-204528,14/02/26,10:09,Mixquiahuala de Juárez,Leche,Lácteos,3,22.61,67.83,10.85,78.68,Efectivo,Female,Normal
M-204528,14/02/26,10:09,Mixquiahuala de Juárez,Papel higiénico,Limpieza,3,68.79,206.37,33.02,239.39,Efectivo,Female,Normal
M-204528,14/02/26,10:09,Mixquiahuala de Juárez,Yogurt,Lácteos,3,15.71,47.13,7.54,54.67,Efectivo,Female,Normal
M-204529,03/01/26,14:43,Mixquiahuala de Juárez,Galletas,Snacks,4,28.89,115.56,18.49,134.05,Tarjeta débito,Female,Member
M-204529,03/01/26,14:43,Mixquiahuala de Juárez,Frijol,Abarrotes,1,34.09,34.09,5.45,39.54,Tarjeta débito,Female,Member
M-204529,03/01/26,14:43,Mixquiahuala de Juárez,Yogurt,Lácteos,3,15.46,46.38,7.42,53.8,Tarjeta débito,Female,Member
M-204530,08/01/26,10:23,Mixquiahuala de Juárez,Papel higiénico,Limpieza,3,67.94,203.82,32.61,236.43,Tarjeta crédito,Male,Normal
M-204530,08/01/26,10:23,Mixquiahuala de Juárez,Galletas,Snacks,3,26.14,78.42,12.55,90.97,Tarjeta crédito,Male,Normal
M-204530,08/01/26,10:23,Mixquiahuala de Juárez,Queso,Lácteos,4,57.48,229.92,36.79,266.71,Tarjeta crédito,Male,Normal
M-204531,22/03/26,17:24,Mixquiahuala de Juárez,Yogurt,Lácteos,3,15.55,46.65,7.46,54.11,Tarjeta débito,Male,Member
M-204531,22/03/26,17:24,Mixquiahuala de Juárez,Queso,Lácteos,3,58.16,174.48,27.92,202.4,Tarjeta débito,Male,Member
M-204531,22/03/26,17:24,Mixquiahuala de Juárez,Detergente,Limpieza,1,76.63,76.63,12.26,88.89,Tarjeta débito,Male,Member
M-204531,22/03/26,17:24,Mixquiahuala de Juárez,Arroz,Abarrotes,2,30.47,60.94,9.75,70.69,Tarjeta débito,Male,Member
M-204531,22/03/26,17:24,Mixquiahuala de Juárez,Yogurt,Lácteos,4,17,68,10.88,78.88,Tarjeta débito,Male,Member
M-204532,04/03/26,9:00,Mixquiahuala de Juárez,Galletas,Snacks,3,29.11,87.33,13.97,101.3,Efectivo,Male,Member
M-204532,04/03/26,9:00,Mixquiahuala de Juárez,Refresco,Bebidas,2,18.51,37.02,5.92,42.94,Efectivo,Male,Member
M-204532,04/03/26,9:00,Mixquiahuala de Juárez,Refresco,Bebidas,2,21.18,42.36,6.78,49.14,Efectivo,Male,Member
M-204532,04/03/26,9:00,Mixquiahuala de Juárez,Detergente,Limpieza,2,81.04,162.08,25.93,188.01,Efectivo,Male,Member
M-204532,04/03/26,9:00,Mixquiahuala de Juárez,Refresco,Bebidas,4,19.87,79.48,12.72,92.2,Efectivo,Male,Member
M-204533,19/03/26,19:24,Mixquiahuala de Juárez,Cerveza,Bebidas,1,28.12,28.12,4.5,32.62,Efectivo,Female,Normal
M-204533,19/03/26,19:24,Mixquiahuala de Juárez,Papel higiénico,Limpieza,3,66.28,198.84,31.81,230.65,Efectivo,Female,Normal
M-204533,19/03/26,19:24,Mixquiahuala de Juárez,Queso,Lácteos,2,58.39,116.78,18.68,135.46,Efectivo,Female,Normal
M-204533,19/03/26,19:24,Mixquiahuala de Juárez,Refresco,Bebidas,3,18.73,56.19,8.99,65.18,Efectivo,Female,Normal
M-204533,19/03/26,19:24,Mixquiahuala de Juárez,Pan dulce,Panadería,4,15.16,60.64,9.7,70.34,Efectivo,Female,Normal
M-204534,28/02/26,18:27,Mixquiahuala de Juárez,Queso,Lácteos,4,56.15,224.6,35.94,260.54,Efectivo,Female,Normal
M-204534,28/02/26,18:27,Mixquiahuala de Juárez,Papel higiénico,Limpieza,1,69.93,69.93,11.19,81.12,Efectivo,Female,Normal
M-204534,28/02/26,18:27,Mixquiahuala de Juárez,Detergente,Limpieza,1,87.44,87.44,13.99,101.43,Efectivo,Female,Normal
M-204534,28/02/26,18:27,Mixquiahuala de Juárez,Sabritas,Snacks,4,21.41,85.64,13.7,99.34,Efectivo,Female,Normal
M-204535,22/02/26,16:22,Mixquiahuala de Juárez,Papel higiénico,Limpieza,4,64.56,258.24,41.32,299.56,Efectivo,Male,Normal
M-204535,22/02/26,16:22,Mixquiahuala de Juárez,Frijol,Abarrotes,3,29.52,88.56,14.17,102.73,Efectivo,Male,Normal
M-204535,22/02/26,16:22,Mixquiahuala de Juárez,Queso,Lácteos,2,51.91,103.82,16.61,120.43,Efectivo,Male,Normal
M-204535,22/02/26,16:22,Mixquiahuala de Juárez,Sabritas,Snacks,4,23.87,95.48,15.28,110.76,Efectivo,Male,Normal
M-204536,04/01/26,11:24,Mixquiahuala de Juárez,Tortillas,Abarrotes,3,19,57,9.12,66.12,Efectivo,Male,Normal
M-204536,04/01/26,11:24,Mixquiahuala de Juárez,Arroz,Abarrotes,4,28.17,112.68,18.03,130.71,Efectivo,Male,Normal
M-204536,04/01/26,11:24,Mixquiahuala de Juárez,Sabritas,Snacks,4,23.49,93.96,15.03,108.99,Efectivo,Male,Normal
M-204537,24/03/26,9:00,Mixquiahuala de Juárez,Pan dulce,Panadería,2,15.74,31.48,5.04,36.52,Efectivo,Female,Normal
M-204537,24/03/26,9:00,Mixquiahuala de Juárez,Queso,Lácteos,3,54.68,164.04,26.25,190.29,Efectivo,Female,Normal
M-204537,24/03/26,9:00,Mixquiahuala de Juárez,Cerveza,Bebidas,1,25.69,25.69,4.11,29.8,Efectivo,Female,Normal
M-204538,21/01/26,18:42,Mixquiahuala de Juárez,Arroz,Abarrotes,4,32.46,129.84,20.77,150.61,Efectivo,Male,Member
M-204538,21/01/26,18:42,Mixquiahuala de Juárez,Refresco,Bebidas,4,20.15,80.6,12.9,93.5,Efectivo,Male,Member
M-204538,21/01/26,18:42,Mixquiahuala de Juárez,Yogurt,Lácteos,1,17.74,17.74,2.84,20.58,Efectivo,Male,Member
M-204539,01/03/26,10:11,Mixquiahuala de Juárez,Detergente,Limpieza,2,80.47,160.94,25.75,186.69,Efectivo,Male,Normal
M-204539,01/03/26,10:11,Mixquiahuala de Juárez,Galletas,Snacks,2,25.78,51.56,8.25,59.81,Efectivo,Male,Normal
M-204539,01/03/26,10:11,Mixquiahuala de Juárez,Refresco,Bebidas,4,18.9,75.6,12.1,87.7,Efectivo,Male,Normal
M-204540,07/02/26,18:35,Mixquiahuala de Juárez,Sabritas,Snacks,3,24.1,72.3,11.57,83.87,Efectivo,Female,Member
M-204540,07/02/26,18:35,Mixquiahuala de Juárez,Pan dulce,Panadería,2,15.2,30.4,4.86,35.26,Efectivo,Female,Member
M-204540,07/02/26,18:35,Mixquiahuala de Juárez,Sabritas,Snacks,2,22.83,45.66,7.31,52.97,Efectivo,Female,Member
M-204540,07/02/26,18:35,Mixquiahuala de Juárez,Galletas,Snacks,2,28.69,57.38,9.18,66.56,Efectivo,Female,Member
M-204541,02/03/26,9:43,Mixquiahuala de Juárez,Papel higiénico,Limpieza,3,63.68,191.04,30.57,221.61,Efectivo,Male,Normal
M-204541,02/03/26,9:43,Mixquiahuala de Juárez,Leche,Lácteos,2,22.77,45.54,7.29,52.83,Efectivo,Male,Normal
M-204541,02/03/26,9:43,Mixquiahuala de Juárez,Cerveza,Bebidas,2,28.92,57.84,9.25,67.09,Efectivo,Male,Normal
M-204542,06/01/26,17:54,Mixquiahuala de Juárez,Frijol,Abarrotes,1,32.53,32.53,5.2,37.73,Efectivo,Female,Member
M-204542,06/01/26,17:54,Mixquiahuala de Juárez,Cerveza,Bebidas,3,25.78,77.34,12.37,89.71,Efectivo,Female,Member
M-204542,06/01/26,17:54,Mixquiahuala de Juárez,Queso,Lácteos,2,49.88,99.76,15.96,115.72,Efectivo,Female,Member
M-204543,26/03/26,16:13,Mixquiahuala de Juárez,Detergente,Limpieza,4,84.29,337.16,53.95,391.11,Efectivo,Male,Member
M-204543,26/03/26,16:13,Mixquiahuala de Juárez,Queso,Lácteos,4,59.61,238.44,38.15,276.59,Efectivo,Male,Member
M-204543,26/03/26,16:13,Mixquiahuala de Juárez,Tortillas,Abarrotes,1,19.06,19.06,3.05,22.11,Efectivo,Male,Member
M-204543,26/03/26,16:13,Mixquiahuala de Juárez,Pan dulce,Panadería,3,15.04,45.12,7.22,52.34,Efectivo,Male,Member
M-204544,15/02/26,16:57,Mixquiahuala de Juárez,Cerveza,Bebidas,1,29.72,29.72,4.76,34.48,Tarjeta débito,Female,Normal
M-204544,15/02/26,16:57,Mixquiahuala de Juárez,Galletas,Snacks,1,29.52,29.52,4.72,34.24,Tarjeta débito,Female,Normal
M-204544,15/02/26,16:57,Mixquiahuala de Juárez,Frijol,Abarrotes,4,30.23,120.92,19.35,140.27,Tarjeta débito,Female,Normal
M-204544,15/02/26,16:57,Mixquiahuala de Juárez,Yogurt,Lácteos,2,16.85,33.7,5.39,39.09,Tarjeta débito,Female,Normal
M-204545,14/03/26,10:05,Mixquiahuala de Juárez,Papel higiénico,Limpieza,4,63.87,255.48,40.88,296.36,Tarjeta débito,Male,Normal
M-204545,14/03/26,10:05,Mixquiahuala de Juárez,Yogurt,Lácteos,4,17.19,68.76,11,79.76,Tarjeta débito,Male,Normal
M-204545,14/03/26,10:05,Mixquiahuala de Juárez,Sabritas,Snacks,4,23.84,95.36,15.26,110.62,Tarjeta débito,Male,Normal
M-204546,22/03/26,19:10,Mixquiahuala de Juárez,Sabritas,Snacks,4,21.59,86.36,13.82,100.18,Efectivo,Female,Member
M-204546,22/03/26,19:10,Mixquiahuala de Juárez,Arroz,Abarrotes,4,29.74,118.96,19.03,137.99,Efectivo,Female,Member
M-204546,22/03/26,19:10,Mixquiahuala de Juárez,Yogurt,Lácteos,4,16.91,67.64,10.82,78.46,Efectivo,Female,Member
M-204546,22/03/26,19:10,Mixquiahuala de Juárez,Frijol,Abarrotes,2,29.28,58.56,9.37,67.93,Efectivo,Female,Member
M-204546,22/03/26,19:10,Mixquiahuala de Juárez,Frijol,Abarrotes,2,31.8,63.6,10.18,73.78,Efectivo,Female,Member
M-204547,14/03/26,9:29,Mixquiahuala de Juárez,Arroz,Abarrotes,2,32.78,65.56,10.49,76.05,Tarjeta débito,Male,Normal
M-204547,14/03/26,9:29,Mixquiahuala de Juárez,Tortillas,Abarrotes,2,16.91,33.82,5.41,39.23,Tarjeta débito,Male,Normal
M-204547,14/03/26,9:29,Mixquiahuala de Juárez,Refresco,Bebidas,4,19.58,78.32,12.53,90.85,Tarjeta débito,Male,Normal
M-204548,19/03/26,11:42,Mixquiahuala de Juárez,Tortillas,Abarrotes,1,16.78,16.78,2.68,19.46,Tarjeta débito,Female,Normal
M-204548,19/03/26,11:42,Mixquiahuala de Juárez,Arroz,Abarrotes,3,32.64,97.92,15.67,113.59,Tarjeta débito,Female,Normal
M-204548,19/03/26,11:42,Mixquiahuala de Juárez,Tortillas,Abarrotes,2,19.01,38.02,6.08,44.1,Tarjeta débito,Female,Normal
M-204548,19/03/26,11:42,Mixquiahuala de Juárez,Cerveza,Bebidas,4,29.44,117.76,18.84,136.6,Tarjeta débito,Female,Normal
M-204549,12/01/26,14:32,Mixquiahuala de Juárez,Refresco,Bebidas,2,18.24,36.48,5.84,42.32,Tarjeta débito,Female,Normal
M-204549,12/01/26,14:32,Mixquiahuala de Juárez,Queso,Lácteos,1,56.96,56.96,9.11,66.07,Tarjeta débito,Female,Normal
M-204549,12/01/26,14:32,Mixquiahuala de Juárez,Tortillas,Abarrotes,1,18.35,18.35,2.94,21.29,Tarjeta débito,Female,Normal
M-204550,25/03/26,13:12,Mixquiahuala de Juárez,Pan dulce,Panadería,1,15.33,15.33,2.45,17.78,Efectivo,Male,Member
M-204550,25/03/26,13:12,Mixquiahuala de Juárez,Cerveza,Bebidas,4,28.69,114.76,18.36,133.12,Efectivo,Male,Member
M-204550,25/03/26,13:12,Mixquiahuala de Juárez,Galletas,Snacks,4,24.49,97.96,15.67,113.63,Efectivo,Male,Member
M-204550,25/03/26,13:12,Mixquiahuala de Juárez,Leche,Lácteos,3,20.45,61.35,9.82,71.17,Efectivo,Male,Member
M-204550,25/03/26,13:12,Mixquiahuala de Juárez,Refresco,Bebidas,2,18.25,36.5,5.84,42.34,Efectivo,Male,Member
M-204551,16/02/26,11:33,Mixquiahuala de Juárez,Sabritas,Snacks,4,21.01,84.04,13.45,97.49,Tarjeta crédito,Female,Normal
M-204551,16/02/26,11:33,Mixquiahuala de Juárez,Yogurt,Lácteos,4,16.24,64.96,10.39,75.35,Tarjeta crédito,Female,Normal
M-204551,16/02/26,11:33,Mixquiahuala de Juárez,Detergente,Limpieza,1,82,82,13.12,95.12,Tarjeta crédito,Female,Normal
M-204551,16/02/26,11:33,Mixquiahuala de Juárez,Galletas,Snacks,3,27.43,82.29,13.17,95.46,Tarjeta crédito,Female,Normal
M-204552,07/03/26,11:43,Mixquiahuala de Juárez,Pan dulce,Panadería,2,14.33,28.66,4.59,33.25,Tarjeta crédito,Female,Member
M-204552,07/03/26,11:43,Mixquiahuala de Juárez,Frijol,Abarrotes,4,32.68,130.72,20.92,151.64,Tarjeta crédito,Female,Member
M-204552,07/03/26,11:43,Mixquiahuala de Juárez,Galletas,Snacks,3,28.21,84.63,13.54,98.17,Tarjeta crédito,Female,Member
M-204552,07/03/26,11:43,Mixquiahuala de Juárez,Leche,Lácteos,2,20.68,41.36,6.62,47.98,Tarjeta crédito,Female,Member
M-204553,10/01/26,16:13,Mixquiahuala de Juárez,Frijol,Abarrotes,2,33.16,66.32,10.61,76.93,Efectivo,Male,Member
M-204553,10/01/26,16:13,Mixquiahuala de Juárez,Refresco,Bebidas,2,20.86,41.72,6.68,48.4,Efectivo,Male,Member
M-204553,10/01/26,16:13,Mixquiahuala de Juárez,Galletas,Snacks,2,29.58,59.16,9.47,68.63,Efectivo,Male,Member
M-204553,10/01/26,16:13,Mixquiahuala de Juárez,Galletas,Snacks,3,27.57,82.71,13.23,95.94,Efectivo,Male,Member
M-204554,01/01/26,15:56,Mixquiahuala de Juárez,Yogurt,Lácteos,2,16.42,32.84,5.25,38.09,Tarjeta débito,Male,Member
M-204554,01/01/26,15:56,Mixquiahuala de Juárez,Refresco,Bebidas,2,19.56,39.12,6.26,45.38,Tarjeta débito,Male,Member
M-204554,01/01/26,15:56,Mixquiahuala de Juárez,Leche,Lácteos,3,21.4,64.2,10.27,74.47,Tarjeta débito,Male,Member
M-204554,01/01/26,15:56,Mixquiahuala de Juárez,Cerveza,Bebidas,2,30.32,60.64,9.7,70.34,Tarjeta débito,Male,Member
M-204554,01/01/26,15:56,Mixquiahuala de Juárez,Leche,Lácteos,4,20.47,81.88,13.1,94.98,Tarjeta débito,Male,Member
M-204555,21/03/26,9:29,Mixquiahuala de Juárez,Sabritas,Snacks,2,20.93,41.86,6.7,48.56,Tarjeta débito,Female,Normal
M-204555,21/03/26,9:29,Mixquiahuala de Juárez,Cerveza,Bebidas,1,27.4,27.4,4.38,31.78,Tarjeta débito,Female,Normal
M-204555,21/03/26,9:29,Mixquiahuala de Juárez,Queso,Lácteos,4,59.31,237.24,37.96,275.2,Tarjeta débito,Female,Normal
M-204555,21/03/26,9:29,Mixquiahuala de Juárez,Cerveza,Bebidas,4,26.36,105.44,16.87,122.31,Tarjeta débito,Female,Normal
M-204555,21/03/26,9:29,Mixquiahuala de Juárez,Arroz,Abarrotes,3,28.59,85.77,13.72,99.49,Tarjeta débito,Female,Normal
M-204556,16/01/26,17:12,Mixquiahuala de Juárez,Detergente,Limpieza,1,87.9,87.9,14.06,101.96,Efectivo,Male,Normal
M-204556,16/01/26,17:12,Mixquiahuala de Juárez,Yogurt,Lácteos,3,16.33,48.99,7.84,56.83,Efectivo,Male,Normal
M-204556,16/01/26,17:12,Mixquiahuala de Juárez,Leche,Lácteos,3,22.78,68.34,10.93,79.27,Efectivo,Male,Normal
M-204556,16/01/26,17:12,Mixquiahuala de Juárez,Queso,Lácteos,2,49.84,99.68,15.95,115.63,Efectivo,Male,Normal
M-204556,16/01/26,17:12,Mixquiahuala de Juárez,Papel higiénico,Limpieza,4,68.22,272.88,43.66,316.54,Efectivo,Male,Normal
M-204557,02/01/26,13:14,Mixquiahuala de Juárez,Detergente,Limpieza,2,78.17,156.34,25.01,181.35,Tarjeta débito,Female,Normal
M-204557,02/01/26,13:14,Mixquiahuala de Juárez,Galletas,Snacks,2,27.03,54.06,8.65,62.71,Tarjeta débito,Female,Normal
M-204557,02/01/26,13:14,Mixquiahuala de Juárez,Frijol,Abarrotes,4,30.38,121.52,19.44,140.96,Tarjeta débito,Female,Normal
M-204557,02/01/26,13:14,Mixquiahuala de Juárez,Cerveza,Bebidas,2,26.76,53.52,8.56,62.08,Tarjeta débito,Female,Normal
M-204557,02/01/26,13:14,Mixquiahuala de Juárez,Queso,Lácteos,4,56.24,224.96,35.99,260.95,Tarjeta débito,Female,Normal
M-204558,16/03/26,12:18,Mixquiahuala de Juárez,Detergente,Limpieza,3,75.85,227.55,36.41,263.96,Efectivo,Female,Normal
M-204558,16/03/26,12:18,Mixquiahuala de Juárez,Arroz,Abarrotes,2,27.95,55.9,8.94,64.84,Efectivo,Female,Normal
M-204558,16/03/26,12:18,Mixquiahuala de Juárez,Frijol,Abarrotes,1,35.11,35.11,5.62,40.73,Efectivo,Female,Normal
M-204558,16/03/26,12:18,Mixquiahuala de Juárez,Pan dulce,Panadería,1,15.13,15.13,2.42,17.55,Efectivo,Female,Normal
M-204558,16/03/26,12:18,Mixquiahuala de Juárez,Queso,Lácteos,2,58.61,117.22,18.76,135.98,Efectivo,Female,Normal
M-204559,12/03/26,12:02,Mixquiahuala de Juárez,Queso,Lácteos,3,56.34,169.02,27.04,196.06,Tarjeta débito,Female,Normal
M-204559,12/03/26,12:02,Mixquiahuala de Juárez,Papel higiénico,Limpieza,2,59.84,119.68,19.15,138.83,Tarjeta débito,Female,Normal
M-204559,12/03/26,12:02,Mixquiahuala de Juárez,Cerveza,Bebidas,1,28.57,28.57,4.57,33.14,Tarjeta débito,Female,Normal
M-204560,18/02/26,18:05,Mixquiahuala de Juárez,Tortillas,Abarrotes,3,19.34,58.02,9.28,67.3,Tarjeta débito,Male,Member
M-204560,18/02/26,18:05,Mixquiahuala de Juárez,Refresco,Bebidas,3,21.33,63.99,10.24,74.23,Tarjeta débito,Male,Member
M-204560,18/02/26,18:05,Mixquiahuala de Juárez,Tortillas,Abarrotes,4,16.68,66.72,10.68,77.4,Tarjeta débito,Male,Member
M-204560,18/02/26,18:05,Mixquiahuala de Juárez,Refresco,Bebidas,2,21.64,43.28,6.92,50.2,Tarjeta débito,Male,Member
M-204560,18/02/26,18:05,Mixquiahuala de Juárez,Leche,Lácteos,4,20.34,81.36,13.02,94.38,Tarjeta débito,Male,Member
M-204561,10/02/26,9:55,Mixquiahuala de Juárez,Cerveza,Bebidas,3,26.82,80.46,12.87,93.33,Efectivo,Male,Member
M-204561,10/02/26,9:55,Mixquiahuala de Juárez,Frijol,Abarrotes,4,33.92,135.68,21.71,157.39,Efectivo,Male,Member
M-204561,10/02/26,9:55,Mixquiahuala de Juárez,Leche,Lácteos,1,22.07,22.07,3.53,25.6,Efectivo,Male,Member
M-204562,10/01/26,10:20,Mixquiahuala de Juárez,Sabritas,Snacks,2,23.99,47.98,7.68,55.66,Tarjeta débito,Male,Normal
M-204562,10/01/26,10:20,Mixquiahuala de Juárez,Frijol,Abarrotes,1,33.39,33.39,5.34,38.73,Tarjeta débito,Male,Normal
M-204562,10/01/26,10:20,Mixquiahuala de Juárez,Galletas,Snacks,1,26.56,26.56,4.25,30.81,Tarjeta débito,Male,Normal
M-204563,12/02/26,10:59,Mixquiahuala de Juárez,Yogurt,Lácteos,1,16.08,16.08,2.57,18.65,Efectivo,Female,Member
M-204563,12/02/26,10:59,Mixquiahuala de Juárez,Yogurt,Lácteos,2,15.66,31.32,5.01,36.33,Efectivo,Female,Member
M-204563,12/02/26,10:59,Mixquiahuala de Juárez,Frijol,Abarrotes,2,34.45,68.9,11.02,79.92,Efectivo,Female,Member
M-204563,12/02/26,10:59,Mixquiahuala de Juárez,Frijol,Abarrotes,2,31.89,63.78,10.2,73.98,Efectivo,Female,Member
M-204563,12/02/26,10:59,Mixquiahuala de Juárez,Frijol,Abarrotes,1,32.43,32.43,5.19,37.62,Efectivo,Female,Member
M-204564,13/02/26,16:29,Mixquiahuala de Juárez,Queso,Lácteos,4,58.67,234.68,37.55,272.23,Efectivo,Female,Normal
M-204564,13/02/26,16:29,Mixquiahuala de Juárez,Queso,Lácteos,2,53.66,107.32,17.17,124.49,Efectivo,Female,Normal
M-204564,13/02/26,16:29,Mixquiahuala de Juárez,Tortillas,Abarrotes,2,17.75,35.5,5.68,41.18,Efectivo,Female,Normal
M-204565,09/02/26,10:07,Mixquiahuala de Juárez,Tortillas,Abarrotes,4,18.16,72.64,11.62,84.26,Efectivo,Female,Member
M-204565,09/02/26,10:07,Mixquiahuala de Juárez,Sabritas,Snacks,2,22.52,45.04,7.21,52.25,Efectivo,Female,Member
M-204565,09/02/26,10:07,Mixquiahuala de Juárez,Sabritas,Snacks,1,23.52,23.52,3.76,27.28,Efectivo,Female,Member
M-204566,22/01/26,12:18,Mixquiahuala de Juárez,Papel higiénico,Limpieza,2,66.93,133.86,21.42,155.28,Efectivo,Female,Normal
M-204566,22/01/26,12:18,Mixquiahuala de Juárez,Arroz,Abarrotes,4,28.91,115.64,18.5,134.14,Efectivo,Female,Normal
M-204566,22/01/26,12:18,Mixquiahuala de Juárez,Papel higiénico,Limpieza,2,71.05,142.1,22.74,164.84,Efectivo,Female,Normal
M-204567,11/01/26,13:39,Mixquiahuala de Juárez,Tortillas,Abarrotes,1,19.47,19.47,3.12,22.59,Efectivo,Male,Member
M-204567,11/01/26,13:39,Mixquiahuala de Juárez,Detergente,Limpieza,2,77.07,154.14,24.66,178.8,Efectivo,Male,Member
M-204567,11/01/26,13:39,Mixquiahuala de Juárez,Leche,Lácteos,2,21.59,43.18,6.91,50.09,Efectivo,Male,Member
M-204568,06/03/26,20:07,Mixquiahuala de Juárez,Papel higiénico,Limpieza,3,62.63,187.89,30.06,217.95,Tarjeta débito,Male,Member
M-204568,06/03/26,20:07,Mixquiahuala de Juárez,Yogurt,Lácteos,2,17.33,34.66,5.55,40.21,Tarjeta débito,Male,Member
M-204568,06/03/26,20:07,Mixquiahuala de Juárez,Leche,Lácteos,4,20.25,81,12.96,93.96,Tarjeta débito,Male,Member
M-204568,06/03/26,20:07,Mixquiahuala de Juárez,Yogurt,Lácteos,4,16.23,64.92,10.39,75.31,Tarjeta débito,Male,Member
M-204569,06/03/26,11:55,Mixquiahuala de Juárez,Galletas,Snacks,3,27.46,82.38,13.18,95.56,Efectivo,Female,Member
M-204569,06/03/26,11:55,Mixquiahuala de Juárez,Sabritas,Snacks,2,23.48,46.96,7.51,54.47,Efectivo,Female,Member
M-204569,06/03/26,11:55,Mixquiahuala de Juárez,Queso,Lácteos,4,55.3,221.2,35.39,256.59,Efectivo,Female,Member
M-204569,06/03/26,11:55,Mixquiahuala de Juárez,Refresco,Bebidas,4,19.76,79.04,12.65,91.69,Efectivo,Female,Member
M-204569,06/03/26,11:55,Mixquiahuala de Juárez,Papel higiénico,Limpieza,1,60.46,60.46,9.67,70.13,Efectivo,Female,Member
M-204570,04/01/26,16:07,Mixquiahuala de Juárez,Refresco,Bebidas,4,20.86,83.44,13.35,96.79,Efectivo,Male,Member
M-204570,04/01/26,16:07,Mixquiahuala de Juárez,Cerveza,Bebidas,4,25.73,102.92,16.47,119.39,Efectivo,Male,Member
M-204570,04/01/26,16:07,Mixquiahuala de Juárez,Arroz,Abarrotes,2,31.59,63.18,10.11,73.29,Efectivo,Male,Member
M-204570,04/01/26,16:07,Mixquiahuala de Juárez,Yogurt,Lácteos,2,17.41,34.82,5.57,40.39,Efectivo,Male,Member
M-204570,04/01/26,16:07,Mixquiahuala de Juárez,Tortillas,Abarrotes,4,17.77,71.08,11.37,82.45,Efectivo,Male,Member
M-204571,11/03/26,18:53,Mixquiahuala de Juárez,Galletas,Snacks,2,28.97,57.94,9.27,67.21,Tarjeta débito,Female,Member
M-204571,11/03/26,18:53,Mixquiahuala de Juárez,Pan dulce,Panadería,4,14.33,57.32,9.17,66.49,Tarjeta débito,Female,Member
M-204571,11/03/26,18:53,Mixquiahuala de Juárez,Tortillas,Abarrotes,1,17.82,17.82,2.85,20.67,Tarjeta débito,Female,Member
M-204571,11/03/26,18:53,Mixquiahuala de Juárez,Papel higiénico,Limpieza,1,68.75,68.75,11,79.75,Tarjeta débito,Female,Member
M-204572,30/03/26,18:57,Mixquiahuala de Juárez,Frijol,Abarrotes,1,32.72,32.72,5.24,37.96,Efectivo,Male,Normal
M-204572,30/03/26,18:57,Mixquiahuala de Juárez,Frijol,Abarrotes,1,34.14,34.14,5.46,39.6,Efectivo,Male,Normal
M-204572,30/03/26,18:57,Mixquiahuala de Juárez,Queso,Lácteos,3,58.86,176.58,28.25,204.83,Efectivo,Male,Normal
M-204572,30/03/26,18:57,Mixquiahuala de Juárez,Frijol,Abarrotes,1,31.64,31.64,5.06,36.7,Efectivo,Male,Normal
M-204573,21/01/26,18:45,Mixquiahuala de Juárez,Sabritas,Snacks,2,22.66,45.32,7.25,52.57,Tarjeta débito,Female,Normal
M-204573,21/01/26,18:45,Mixquiahuala de Juárez,Yogurt,Lácteos,3,17.72,53.16,8.51,61.67,Tarjeta débito,Female,Normal
M-204573,21/01/26,18:45,Mixquiahuala de Juárez,Pan dulce,Panadería,4,14.29,57.16,9.15,66.31,Tarjeta débito,Female,Normal
M-204573,21/01/26,18:45,Mixquiahuala de Juárez,Queso,Lácteos,3,54.13,162.39,25.98,188.37,Tarjeta débito,Female,Normal
M-204574,07/01/26,10:20,Mixquiahuala de Juárez,Detergente,Limpieza,2,78.34,156.68,25.07,181.75,Efectivo,Female,Normal
M-204574,07/01/26,10:20,Mixquiahuala de Juárez,Queso,Lácteos,1,58.17,58.17,9.31,67.48,Efectivo,Female,Normal
M-204574,07/01/26,10:20,Mixquiahuala de Juárez,Refresco,Bebidas,4,21.41,85.64,13.7,99.34,Efectivo,Female,Normal
M-204575,22/01/26,10:15,Mixquiahuala de Juárez,Arroz,Abarrotes,2,27.96,55.92,8.95,64.87,Efectivo,Female,Normal
M-204575,22/01/26,10:15,Mixquiahuala de Juárez,Frijol,Abarrotes,3,33.61,100.83,16.13,116.96,Efectivo,Female,Normal
M-204575,22/01/26,10:15,Mixquiahuala de Juárez,Arroz,Abarrotes,4,29.39,117.56,18.81,136.37,Efectivo,Female,Normal
M-204575,22/01/26,10:15,Mixquiahuala de Juárez,Sabritas,Snacks,2,23.74,47.48,7.6,55.08,Efectivo,Female,Normal
M-204576,07/02/26,20:55,Mixquiahuala de Juárez,Leche,Lácteos,3,23.22,69.66,11.15,80.81,Efectivo,Female,Normal
M-204576,07/02/26,20:55,Mixquiahuala de Juárez,Frijol,Abarrotes,3,33.41,100.23,16.04,116.27,Efectivo,Female,Normal
M-204576,07/02/26,20:55,Mixquiahuala de Juárez,Arroz,Abarrotes,1,29.87,29.87,4.78,34.65,Efectivo,Female,Normal
M-204577,12/01/26,11:59,Mixquiahuala de Juárez,Refresco,Bebidas,2,20.89,41.78,6.68,48.46,Efectivo,Female,Normal
M-204577,12/01/26,11:59,Mixquiahuala de Juárez,Yogurt,Lácteos,4,15.62,62.48,10,72.48,Efectivo,Female,Normal
M-204577,12/01/26,11:59,Mixquiahuala de Juárez,Arroz,Abarrotes,4,28.92,115.68,18.51,134.19,Efectivo,Female,Normal
M-204578,12/01/26,16:58,Mixquiahuala de Juárez,Tortillas,Abarrotes,2,16.43,32.86,5.26,38.12,Tarjeta débito,Male,Member
